email_id,subject,body,category,tone,sentiment,sender,recipient,created_at,clean_subject,clean_body,combined_text,features,intent,formality,greeting,closing
E00039,Quick introduction — the migration project,"Hello Alex,

I'm Drew, the new product manager at Acme Corp. I'm excited to connect and discuss the migration project.

Looking forward,
Drew",introduction,neutral,positive,Drew,Alex,2024-07-04T00:00:00,Quick introduction — the migration project,"Hello Alex,

I'm Drew, the new product manager at Acme Corp. I'm excited to connect and discuss the migration project.

Looking forward,
Drew","Quick introduction — the migration project

Hello Alex,

I'm Drew, the new product manager at Acme Corp. I'm excited to connect and discuss the migration project.

Looking forward,
Drew","{'greeting': '', 'closing': '', 'intent': 'introduction', 'formality': 'neutral', 'placeholders': ['recipient_name', 'company_name'], 'action_words': []}",introduction,neutral,,
E00040,Quick introduction — the hiring pipeline,"Hi Chris,

My name is Ananya and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya",introduction,neutral,positive,Ananya,Chris,2024-03-29T00:00:00,Quick introduction — the hiring pipeline,"Hi Chris,

My name is Ananya and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya","Quick introduction — the hiring pipeline

Hi Chris,

My name is Ananya and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya","{'greeting': '', 'closing': '', 'intent': 'introduction', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",introduction,neutral,,
E00041,Outstanding invoice INV-01003,"Hello Maya,

This is a friendly reminder that invoice INV-01003 is outstanding. Could you process payment by October 15?

Thanks,
Lina",invoice,formal,neutral,Lina,Maya,2024-03-11T00:00:00,Outstanding invoice INV-01003,"Hello Maya,

This is a friendly reminder that invoice INV-01003 is outstanding. Could you process payment by October 15?

Thanks,
Lina","Outstanding invoice INV-01003

Hello Maya,

This is a friendly reminder that invoice INV-01003 is outstanding. Could you process payment by October 15?

Thanks,
Lina","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'deadline'], 'action_words': ['invoice', 'pay']}",request,neutral,,"Thanks,"
E00042,Your the analytics dashboard is confirmed,"Hi Diego,

This email confirms that the analytics dashboard is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Marco",confirmation,neutral,positive,Marco,Diego,2024-05-23T00:00:00,Your the analytics dashboard is confirmed,"Hi Diego,

This email confirms that the analytics dashboard is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Marco","Your the analytics dashboard is confirmed

Hi Diego,

This email confirms that the analytics dashboard is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Marco","{'greeting': '', 'closing': 'Thanks,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['confirm', 'schedule']}",confirmation,neutral,,"Thanks,"
E00043,Our apologies regarding the Q3 roadmap,"Dear Maya,

Please accept our sincere apologies for the inaccurate invoice. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer share the latest mockups.

Kind regards,
Cameron",apology,formal,negative,Cameron,Maya,2024-12-29T00:00:00,Our apologies regarding the Q3 roadmap,"Dear Maya,

Please accept our sincere apologies for the inaccurate invoice. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer share the latest mockups.

Kind regards,
Cameron","Our apologies regarding the Q3 roadmap

Dear Maya,

Please accept our sincere apologies for the inaccurate invoice. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer share the latest mockups.

Kind regards,
Cameron","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['invoice', 'share']}",apology,formal,,"Kind regards,"
E00044,Confirmed — the new pricing plan,"Hi Sam,

This email confirms that the new pricing plan is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Riley",confirmation,neutral,positive,Riley,Sam,2024-08-18T00:00:00,Confirmed — the new pricing plan,"Hi Sam,

This email confirms that the new pricing plan is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Riley","Confirmed — the new pricing plan

Hi Sam,

This email confirms that the new pricing plan is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['confirm', 'schedule']}",confirmation,neutral,,"Thanks,"
E00045,Thanks for the the Q3 roadmap,"Hello Chris,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Cameron",thank_you,neutral,positive,Cameron,Chris,2024-07-02T00:00:00,Thanks for the the Q3 roadmap,"Hello Chris,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Cameron","Thanks for the the Q3 roadmap

Hello Chris,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Cameron","{'greeting': '', 'closing': 'Thanks,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Thanks,"
E00046,Checking in on the customer onboarding flow,"Hi Morgan,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat",follow_up,neutral,neutral,Pat,Morgan,2024-01-17T00:00:00,Checking in on the customer onboarding flow,"Hi Morgan,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat","Checking in on the customer onboarding flow

Hi Morgan,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat","{'greeting': '', 'closing': 'Thanks,', 'intent': 'follow_up', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['check', 'review']}",follow_up,neutral,,"Thanks,"
E00047,Confirmed — the partnership agreement,"Hello Alex,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01079.

Regards,
Jamie",confirmation,neutral,positive,Jamie,Alex,2024-03-26T00:00:00,Confirmed — the partnership agreement,"Hello Alex,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01079.

Regards,
Jamie","Confirmed — the partnership agreement

Hello Alex,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01079.

Regards,
Jamie","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm', 'ship']}",confirmation,neutral,,"Regards,"
E00048,Thanks for the the Q3 roadmap,"Hello Priya,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Pat",thank_you,neutral,positive,Pat,Priya,2024-09-07T00:00:00,Thanks for the the Q3 roadmap,"Hello Priya,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Pat","Thanks for the the Q3 roadmap

Hello Priya,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Pat","{'greeting': '', 'closing': 'Thanks,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Thanks,"
E00049,Apology for downtime,"Hi Taylor,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Marco",apology,formal,negative,Marco,Taylor,2024-06-07T00:00:00,Apology for downtime,"Hi Taylor,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Marco","Apology for downtime

Hi Taylor,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Marco","{'greeting': '', 'closing': '', 'intent': 'apology', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['update']}",apology,neutral,,
E00050,Can we schedule a call about the new pricing plan?,"Hello Jordan,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available July 22 or later in the week?

Thanks,
Riley",meeting_request,formal,neutral,Riley,Jordan,2024-04-18T00:00:00,Can we schedule a call about the new pricing plan?,"Hello Jordan,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available July 22 or later in the week?

Thanks,
Riley","Can we schedule a call about the new pricing plan?

Hello Jordan,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available July 22 or later in the week?

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'scheduling', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['schedule']}",scheduling,neutral,,"Thanks,"
E00051,Quick follow-up regarding the analytics dashboard,"Hi Taylor,

Just circling back on the analytics dashboard. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina",follow_up,neutral,neutral,Lina,Taylor,2024-04-25T00:00:00,Quick follow-up regarding the analytics dashboard,"Hi Taylor,

Just circling back on the analytics dashboard. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina","Quick follow-up regarding the analytics dashboard

Hi Taylor,

Just circling back on the analytics dashboard. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina","{'greeting': '', 'closing': 'Thanks,', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['review']}",general,neutral,,"Thanks,"
E00052,Introducing Cameron,"Hi Diego,

My name is Cameron and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Cameron",introduction,neutral,positive,Cameron,Diego,2024-05-29T00:00:00,Introducing Cameron,"Hi Diego,

My name is Cameron and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Cameron","Introducing Cameron

Hi Diego,

My name is Cameron and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Cameron","{'greeting': '', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,,
