email_id,subject,body,category,tone,sentiment,sender,recipient,created_at
E00124,Exciting news about the migration project,"Dear Diego,

We are pleased to announce the migration project. This will help us merge the pull request. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Diego,2024-10-08T00:00:00
E00125,Thank you for the migration project,"Hi Jordan,

Thank you so much for the migration project. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Jordan,2024-11-08T00:00:00
E00126,Meeting request for the marketing campaign,"Hi Sam,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Lina",meeting_request,formal,neutral,Lina,Sam,2024-06-29T00:00:00
E00127,Checking in on the hiring pipeline,"Hi Chris,

Just circling back on the hiring pipeline. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie",follow_up,neutral,neutral,Jamie,Chris,2024-12-11T00:00:00
E00128,Payment due for the migration project,"Hello Chris,

This is a friendly reminder that invoice INV-01032 is outstanding. Could you process payment by next Monday?

Thanks,
Riley",invoice,formal,neutral,Riley,Chris,2024-01-21T00:00:00
E00129,Issue with the new pricing plan,"Dear Maya,

I'm writing to express my frustration with missing line items. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Cameron",complaint,formal,negative,Cameron,Maya,2024-06-29T00:00:00
E00130,Thanks for the the analytics dashboard,"Hello Sam,

I really appreciate your help with the analytics dashboard. Looking forward to working together again.

Thanks,
Jamie",thank_you,neutral,positive,Jamie,Sam,2024-01-24T00:00:00
E00131,Quick follow-up regarding the security audit,"Hello Diego,

Following up on my previous email about the security audit. Could you share an update by October 15?

Best,
Pat",follow_up,neutral,neutral,Pat,Diego,2024-03-23T00:00:00
E00132,Introducing Marco,"Hi Morgan,

My name is Marco and I'm reaching out about the security audit. I'd love to learn more about your work and explore potential collaboration.

Best,
Marco",introduction,neutral,positive,Marco,Morgan,2024-06-01T00:00:00
E00133,Issue with the analytics dashboard,"Hello Taylor,

I am very unhappy with the recent the analytics dashboard. The downtime is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Riley",complaint,formal,negative,Riley,Taylor,2024-01-16T00:00:00
E00134,Apology for delayed delivery,"Dear Taylor,

Please accept our sincere apologies for the delayed delivery. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer expedite the shipment.

Kind regards,
Riley",apology,formal,negative,Riley,Taylor,2024-07-04T00:00:00
E00135,Our apologies regarding the new pricing plan,"Hi Chris,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Lina",apology,formal,negative,Lina,Chris,2024-04-27T00:00:00
E00136,Unacceptable experience with the analytics dashboard,"Hello Maya,

I am very unhappy with the recent the analytics dashboard. The missing line items is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Cameron",complaint,formal,negative,Cameron,Maya,2024-08-16T00:00:00
E00137,Checking in on the Q3 roadmap,"Hello Sam,

Following up on my previous email about the Q3 roadmap. Could you share an update by tomorrow?

Best,
Jamie",follow_up,neutral,neutral,Jamie,Sam,2024-06-15T00:00:00
E00138,Announcement: the migration project,"Hi Jordan,

Quick announcement — the migration project goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Lina",announcement,formal,positive,Lina,Jordan,2024-04-05T00:00:00
E00139,Quick follow-up regarding the security audit,"Hi Alex,

Just circling back on the security audit. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat",follow_up,neutral,neutral,Pat,Alex,2024-11-29T00:00:00
E00140,Hello from Jamie,"Hello Maya,

I'm Jamie, the new product manager at Acme Corp. I'm excited to connect and discuss the migration project.

Looking forward,
Jamie",introduction,neutral,positive,Jamie,Maya,2024-12-09T00:00:00
E00141,Introducing Pat,"Hello Sam,

I'm Pat, the new customer success lead at Hooli. I'm excited to connect and discuss the new pricing plan.

Looking forward,
Pat",introduction,neutral,positive,Pat,Sam,2024-08-06T00:00:00
E00142,Issue with the new pricing plan,"Hello Morgan,

I am very unhappy with the recent the new pricing plan. The inaccurate invoice is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Drew",complaint,formal,negative,Drew,Morgan,2024-06-24T00:00:00
E00143,Unacceptable experience with the customer onboarding flow,"Dear Morgan,

I'm writing to express my frustration with outage on our staging environment. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco",complaint,formal,negative,Marco,Morgan,2024-05-29T00:00:00
E00144,Checking in on the partnership agreement,"Hello Taylor,

Following up on my previous email about the partnership agreement. Could you share an update by October 15?

Best,
Cameron",follow_up,neutral,neutral,Cameron,Taylor,2024-05-24T00:00:00
E00145,Quick sync on the new pricing plan,"Hi Priya,

I hope you're doing well. Could we schedule a meeting next week to discuss the new pricing plan? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Jamie",meeting_request,formal,neutral,Jamie,Priya,2024-10-08T00:00:00
E00146,Following up on the marketing campaign,"Hi Taylor,

Just circling back on the marketing campaign. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Cameron",follow_up,neutral,neutral,Cameron,Taylor,2024-11-16T00:00:00
E00147,Exciting news about the customer onboarding flow,"Hi Jordan,

Quick announcement — the customer onboarding flow goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Jordan,2024-06-06T00:00:00
E00148,Your the security audit is confirmed,"Hi Taylor,

This email confirms that the security audit is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Cameron",confirmation,neutral,positive,Cameron,Taylor,2024-10-01T00:00:00
E00149,Invoice INV-01099 for the migration project,"Dear Alex,

Please find attached invoice INV-01099 for the migration project. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Riley",invoice,formal,neutral,Riley,Alex,2024-06-01T00:00:00
E00150,Can we schedule a call about the Q3 roadmap?,"Hello Morgan,

I'd love to set up a 30 minute call to align on the Q3 roadmap. Are you available next Wednesday or later in the week?

Thanks,
Pat",meeting_request,formal,neutral,Pat,Morgan,2024-05-14T00:00:00
E00151,Our apologies regarding the new pricing plan,"Dear Alex,

Please accept our sincere apologies for the billing discrepancy. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Jamie",apology,formal,negative,Jamie,Alex,2024-07-09T00:00:00
E00152,Outstanding invoice INV-01028,"Dear Sam,

Please find attached invoice INV-01028 for the product launch. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Ananya",invoice,formal,neutral,Ananya,Sam,2024-04-05T00:00:00
E00153,Introducing Lina,"Hello Chris,

I'm Lina, the new product manager at Initech. I'm excited to connect and discuss the hiring pipeline.

Looking forward,
Lina",introduction,neutral,positive,Lina,Chris,2024-10-30T00:00:00
E00154,Hello from Riley,"Hi Sam,

My name is Riley and I'm reaching out about the marketing campaign. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Sam,2024-10-29T00:00:00
E00155,Update on the Q3 roadmap,"Dear Maya,

We are pleased to announce the Q3 roadmap. This will help us share the latest mockups. More details to follow soon.

Best regards,
Pat",announcement,formal,positive,Pat,Maya,2024-01-13T00:00:00
E00156,Appreciate your help with the customer onboarding flow,"Hi Jordan,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Ananya",thank_you,neutral,positive,Ananya,Jordan,2024-10-01T00:00:00
E00157,Complaint regarding the customer onboarding flow,"Dear Sam,

I'm writing to express my frustration with delayed delivery. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Riley",complaint,formal,negative,Riley,Sam,2024-02-14T00:00:00
E00158,Quick follow-up regarding the product launch,"Hi Morgan,

Just circling back on the product launch. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina",follow_up,neutral,neutral,Lina,Morgan,2024-05-14T00:00:00
E00159,Hello from Marco,"Hello Sam,

I'm Marco, the new customer success lead at Wayne Enterprises. I'm excited to connect and discuss the customer onboarding flow.

Looking forward,
Marco",introduction,neutral,positive,Marco,Sam,2024-05-23T00:00:00
E00160,Checking in on the hiring pipeline,"Hello Maya,

Following up on my previous email about the hiring pipeline. Could you share an update by the end of the week?

Best,
Ananya",follow_up,neutral,neutral,Ananya,Maya,2024-06-10T00:00:00
E00161,Unacceptable experience with the customer onboarding flow,"Hello Priya,

I am very unhappy with the recent the customer onboarding flow. The communication gap is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Riley",complaint,formal,negative,Riley,Priya,2024-10-20T00:00:00
E00162,Thanks for the the customer onboarding flow,"Hello Chris,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Lina",thank_you,neutral,positive,Lina,Chris,2024-07-26T00:00:00
E00163,Thank you for the customer onboarding flow,"Hi Jordan,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Cameron",thank_you,neutral,positive,Cameron,Jordan,2024-10-10T00:00:00
E00164,Time-sensitive: the product launch,"Hi Priya,

This is urgent — could you please share the latest mockups regarding the product launch by October 15? Let me know if you anticipate any blockers.

Thanks,
Cameron",urgent_request,formal,negative,Cameron,Priya,2024-06-23T00:00:00
E00165,Quick introduction — the analytics dashboard,"Hi Priya,

My name is Lina and I'm reaching out about the analytics dashboard. I'd love to learn more about your work and explore potential collaboration.

Best,
Lina",introduction,neutral,positive,Lina,Priya,2024-10-28T00:00:00
E00166,Thank you for the security audit,"Hi Chris,

Thank you so much for the security audit. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Chris,2024-04-23T00:00:00
E00167,URGENT: the marketing campaign,"Dear Priya,

We need your immediate attention on communication gap. Please expedite the shipment as soon as possible.

Regards,
Riley",urgent_request,formal,negative,Riley,Priya,2024-03-27T00:00:00
E00168,Thanks for the the marketing campaign,"Hi Morgan,

Thank you so much for the marketing campaign. Your support meant a lot and made a real difference.

Warm regards,
Drew",thank_you,neutral,positive,Drew,Morgan,2024-10-29T00:00:00
